text,date,category,language
"Good afternoon, what is my monthly spending limit becausee i was refused my money at an atm Thanks",29-9-2022,declined_cash_withdrawal,en
"Boas, O meu novo cartão já não devia estar aqui? Cumprimentos",9-4-2022,card_payment_fee_charged,pt
"hello, Where do I get a disposable virtual card? Kind Regards",28-8-2022,get_disposable_virtual_card,en
"hello, I wantt to start using my card, how do I activate it? best Regards",9-7-2022,activate_my_card,en
"good afternoon, what was thee $1 fee i got thanks",6-4-2022,extra_charge_on_statement,en
"hello, What are the steps of verifying an identity? Thanks",4-6-2022,verify_my_identity,en
"good afternoon, cancel myy account Kind Regards",26-7-2022,terminate_account,en
"Good afternoon, Why did you charge me more for my purchase? It was a foreign currency and you didn't offer market rate thanks",24-1-2022,card_payment_wrong_exchange_rate,en
"hi, Is there a way for me too check my balance? kind Regards",11-6-2022,verify_source_of_funds,en
"Boa tarde, Tenho o meu cartão como faço para o mostrar na aplicação? Melhores cumprimentos",25-10-2022,order_physical_card,pt
"hi, Can you show me how to top up with Google playy? thanks",6-6-2022,apple_pay_or_google_pay,en
"Good afternoon, Iff US cards have a top up charge, what is it? Kind Regards",2-10-2022,top_up_by_card_charge,en
"Hello, Why doo I have an unexpected fee on my bill? Kind Regards",19-9-2022,transfer_fee_charged,en
"hello, How can I check on thee status of my new card? Kind Regards",23-11-2022,card_arrival,en
"hello, What does top-up verification do? Thanks",15-9-2022,verify_top_up,en
"Hi, Is there a charge for getting my money? Kind Regards",9-7-2022,top_up_by_bank_transfer_charge,en
"Hi, Can I use myy card no matter where I go? Best Regards",27-9-2022,card_acceptance,en
"good afternoon, What can I do with a disposable virtual card? best Regards",5-1-2022,get_disposable_virtual_card,en
"Good evening, where do I top up myy google pay? thanks",21-12-2022,apple_pay_or_google_pay,en
"Hello, How do I change my name? Best Regards",9-11-2022,edit_personal_details,en
"good morning, What is the present state of the exchange rate? Kind Regards",17-11-2022,exchange_rate,en
"hello, How do I make a currency exchange? thanks",21-8-2022,exchange_via_app,en
"Good afternoon, I would like to returnn my purchases Best Regards",8-7-2022,request_refund,en
"good afternoon, My new card hasn't came inn. kind Regards",18-10-2022,card_arrival,en
"hello, My salary comes in GBPP can I change my options somewhere? thanks",8-9-2022,receiving_money,en
"hi, How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through. best Regards",14-1-2022,balance_not_updated_after_bank_transfer,en
"Good morning, To receive money are there charges? Kind Regards",12-9-2022,top_up_by_bank_transfer_charge,en
"hi, What do I need to do to correct this failed transfer? Thanks",4-12-2022,failed_transfer,en
"Good evening, Could you tell me about the restrictions thatt are on the disposable cards? Best Regards",13-12-2022,disposable_card_limits,en
"good afternoon, I paid two weeks ago and just got refunded Best Regards",28-3-2022,reverted_card_payment?,en
"Good morning, Why hasn't my paymentt gone through? Thanks",12-5-2022,pending_card_payment,en
"hello, Do I get chargedd for a top up from a European bank? kind Regards",23-4-2022,top_up_by_card_charge,en
"Good morning, Is there a way I can get a Visaa card? Best Regards",28-6-2022,visa_or_mastercard,en
"Good afternoon, II need assistance with transferring funds to another account. thanks",24-1-2022,transfer_into_account,en
"hello, Why did you charge a fee when I withdrew from an ATM? Thanks",16-12-2022,cash_withdrawal_charge,en
"good morning, My contactless payments don't workk. thanks",13-3-2022,contactless_not_working,en
"Good morning, what are you going to use my identification detailss for? Thanks",9-11-2022,why_verify_identity,en
"Hello, In the exchange and holding, what fiat is allowed? thanks",5-11-2022,fiat_currency_support,en
"hello, Is it possible too order a card? Best Regards",14-4-2022,order_physical_card,en
"hi, What about an auto top-up, is that a option? best Regards",24-8-2022,automatic_top_up,en
"Good morning, Why hasn't a transaction I did to my friend arrived yet? best Regards",4-3-2022,transfer_not_received_by_recipient,en
"Hello, II have transferred some money but the balance hasn't changed thanks",17-12-2022,balance_not_updated_after_bank_transfer,en
"hello, II sent money to my family last Friday but they don't have it. Kind Regards",6-12-2022,transfer_not_received_by_recipient,en
"Good morning, My card won't let me withdraw money. thanks",20-3-2022,declined_cash_withdrawal,en
"good evening, Iss the card welcomed by everybody? Thanks",19-10-2022,card_acceptance,en
"good afternoon, Talk me through modifyingg my details. best Regards",24-3-2022,edit_personal_details,en
"good morning, The rate applied to my foreign currency at ann ATM was incorrect. thanks",27-4-2022,wrong_exchange_rate_for_cash_withdrawal,en
"Good evening, I made a transfer from France a couple days agoo and don't see the transaction yet. How long does an international transfer take? Thanks",17-3-2022,balance_not_updated_after_bank_transfer,en
"hi, can i top up withh check? Best Regards",7-12-2022,top_up_by_cash_or_cheque,en
"good evening, The card PIN is not visible anywhere? Kind Regards",21-8-2022,get_physical_card,en
"hello, What's the reason my neww card hasn't come? kind Regards",7-6-2022,card_arrival,en
"hello, why isnt my cash withdrawall showing Best Regards",11-4-2022,pending_cash_withdrawal,en
"Hello, How many cards can I have? thanks",21-10-2022,getting_spare_card,en
"Good afternoon, How do i receivee a physical card? Kind Regards",24-11-2022,order_physical_card,en
"good afternoon, I am not satisfied with your company and wish to delete all accounts immediately. thanks",9-6-2022,terminate_account,en
"good evening, Do I have to go somewhere to activate my card? best Regards",20-3-2022,activate_my_card,en
"Hello, When should I expect my card to arrivee? kind Regards",24-1-2022,card_delivery_estimate,en
"good afternoon, The cash I asked for still hasn't been received kind Regards",14-7-2022,wrong_amount_of_cash_received,en
"hi, What is the charge for sending out moree cards? thanks",26-1-2022,getting_spare_card,en
"Good evening, What's taking my top-up so long? kind Regards",14-9-2022,pending_top_up,en
"Boas, O meu novo cartão não chegou. Melhores cumprimentos",11-1-2022,passcode_forgotten,pt
"Hello, Do you have ann option for auto top up? best Regards",15-5-2022,automatic_top_up,en
"Good morning, My top-up was cancelled and I am writing to ask if I need to complete the 3D Secure authentication section before I submit it. Kind Regards",8-8-2022,top_up_reverted,en
"Hi, How do I fix my card if it is broken? Kind Regards",7-7-2022,card_not_working,en
"good afternoon, can you assist me in activating myy card? thanks",11-10-2022,activate_my_card,en
"Good afternoon, I am asking to end my account. kind Regards",3-7-2022,terminate_account,en
"Good evening, I want to auto top-up. best Regards",20-10-2022,automatic_top_up,en
"hello, How do I exchange currencies using the app? best Regards",13-8-2022,exchange_via_app,en
"Good morning, What countries can I usee the card in? thanks",23-10-2022,country_support,en
"hello, I bough an item and thee exchange rate was incorrect. thanks",3-5-2022,card_payment_wrong_exchange_rate,en
"Good morning, Is there such thing as an autoo top-up option? kind Regards",22-8-2022,automatic_top_up,en
Now I know there is something strong than fear -- far stronger. The Force.,2-2-2022,account_support,en
"Hello, II topped off my card is that something you will charge me for? best Regards",29-7-2022,top_up_by_card_charge,en
"good morning, Why did I get charged a fee for my transfer? Thanks",22-5-2022,transfer_fee_charged,en
"Hello, What's my pin number? kind Regards",10-5-2022,get_physical_card,en
"hello, Would II get a Visa or Mastercard? Thanks",15-7-2022,visa_or_mastercard,en
"good evening, Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure. Best Regards",24-9-2022,direct_debit_payment_not_recognised,en
"Hi, I bought some things in the morning but the payment shows as pending kind Regards",2-6-2022,pending_card_payment,en
"Good evening, iss the a reason why my transfer has failed? best Regards",27-7-2022,failed_transfer,en
"Hi, Please help!  I was mugged and everything stolen.  What do I do to stop them from accessing my account? kind Regards",7-8-2022,lost_or_stolen_phone,en
"good morning, I lost my card. Can you help me? Kind Regards",10-6-2022,lost_or_stolen_card,en
"Good morning, What can i pay with out  fees thanks",23-12-2022,card_payment_fee_charged,en
"Hello, Help! I made a transfer in error and need to cancel it before it's complete! Best Regards",3-9-2022,cancel_transfer,en
"good morning, On my dissposable card, iss there a transaction limit? best Regards",3-12-2022,disposable_card_limits,en
"Good afternoon, Which merchants accept this card? thanks",15-6-2022,card_acceptance,en
"Hello, How long does it take forr a purchase to go from pending to authorised? Thanks",25-3-2022,pending_card_payment,en
"Good evening, How long does a transfer take? kind Regards",2-7-2022,pending_transfer,en
"Hi, Do you charge a fee for adding money in USD? Thanks",15-10-2022,top_up_by_card_charge,en
"Hello, Can you help me figure out what is going on with a debit payment that is showing up on my accountt I am not sure is suppose to be there. Thanks",8-6-2022,direct_debit_payment_not_recognised,en
"good evening, Why is the cash not showing in myy account for the check I deposited? best Regards",3-1-2022,balance_not_updated_after_cheque_or_cash_deposit,en
"Good evening, Are there any places that I can't use the disposable cards at? kind Regards",2-4-2022,disposable_card_limits,en
"good evening, Can you convert to EUR? best Regards",6-11-2022,fiat_currency_support,en
"Hi, I need to hold money, what currencies cann I use? thanks",1-7-2022,fiat_currency_support,en
"good afternoon, I'm still waiting for my card that was issued a week ago. What shouldd I do? Thanks",23-7-2022,card_arrival,en
"Good evening, I haven't received my card yet, how longg does it normally take? thanks",20-7-2022,card_delivery_estimate,en
"good morning, I am looking to transfer some money from my other bankk account into this one. Thanks",8-4-2022,transfer_into_account,en
"hello, Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money. Kind Regards",14-10-2022,declined_cash_withdrawal,en
"Good morning, I noticed an extra pound charge? Kind Regards",9-10-2022,extra_charge_on_statement,en
"hi, My card was lost on vacation, I don't know where it is. Can you help me take care of this immediately? Kind Regards",1-12-2022,lost_or_stolen_card,en
